"identity_key","decision","tier","subfield","cut_reason","from_audit_sample","note"
"doi:10.5281/zenodo.19712387","out","","interface_agents","not-a-source","no","podcast episode"
"doi:10.52202/085713-1585","out","","interface_agents","periphery","no",""
"doi:10.48550/arxiv.2407.17490","out","","interface_agents","periphery","no",""
"arxiv:2602.10814","out","","interface_agents","periphery","no",""
"doi:10.48550/arxiv.2605.28258","out","","interface_agents","periphery","no",""
"doi:10.5281/zenodo.19424075","out","","science_of_science","periphery","no",""
"doi:10.64898/2026.07.01.26356995","out","","science_of_science","periphery","no",""
"doi:10.29121/shodhkosh.v7.i10s.2026.7927","out","","science_of_science","periphery","no",""
"doi:10.1016/j.ins.2022.11.090","out","","simulation_general","no-abstract-untriageable","yes",""
"arxiv:2603.09652","out","","interface_agents","periphery","yes",""
"doi:10.32347/2412-9933.2025.64.259-266","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.1177/02783649241281508","out","","optimisation_uq","not-agentic","yes",""
"arxiv:2603.08221","out","","software_engineering","periphery","yes",""
"doi:10.1007/978-3-031-71426-9_4","out","","simulation_general","no-abstract-untriageable","yes",""
"doi:10.1007/978-3-031-77043-2_16","out","","science_of_science","no-abstract-untriageable","yes",""
"arxiv:2509.00990","out","","optimisation_uq","not-agentic","yes",""
"title:analyzingtheimpactofconfigurationsindatadrivensoftwareapplications","out","","scientific_computing","not-agentic","yes",""
"arxiv:2607.23805","out","","software_engineering","periphery","yes",""
"doi:10.48550/arxiv.2602.04914","out","","optimisation_uq","not-agentic","yes",""
"doi:10.1021/acscatal.5c00321","out","","computational_discovery","not-agentic","yes",""
"doi:10.1007/978-3-032-28350-4_3","out","","simulation_general","no-abstract-untriageable","yes",""
"doi:10.48550/arxiv.2605.12610","out","","software_engineering","periphery","yes",""
"doi:10.1128/aac.00933-25","out","","lab_automation","periphery","yes",""
"doi:10.1016/j.engappai.2025.110485","out","","simulation_general","no-abstract-untriageable","yes",""
"doi:10.3389/fmed.2026.1724133","out","","science_of_science","periphery","yes",""
"doi:10.2139/ssrn.7177038","out","","simulation_general","no-abstract-untriageable","yes",""
"doi:10.17605/osf.io/g7vyu","out","","energy_systems","not-agentic","yes",""
"arxiv:2504.12324","out","","science_of_science","periphery","yes",""
"doi:10.1002/asjc.70043","out","","solver_control","not-agentic","yes",""
"doi:10.1038/d41586-026-00665-y","out","","simulation_general","no-abstract-untriageable","yes",""
"doi:10.1088/1742-6596/2540/1/012025","out","","solver_control","not-agentic","yes",""
"doi:10.1109/apr66717.2025.00011","out","","software_engineering","periphery","yes",""
"doi:10.3390/curroncol29120750","out","","science_of_science","periphery","yes",""
"doi:10.5281/zenodo.19360354","out","","scientific_computing","not-a-source","yes","podcast episode"
"doi:10.1111/tops.12713","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.5281/zenodo.22168368","out","","simulation_orchestration","no-simulation-target","yes",""
"arxiv:2602.22480","out","","software_engineering","periphery","yes",""
"doi:10.18653/v1/2026.findings-eacl.9","out","","scientific_computing","no-simulation-target","yes",""
"doi:10.1109/icdcsw72724.2026.00057","out","","simulation_orchestration","no-abstract-untriageable","yes",""
"doi:10.48550/arxiv.2512.15466","out","","software_engineering","periphery","yes",""
"doi:10.5281/zenodo.22130743","out","","optimisation_uq","not-agentic","yes",""
"doi:10.3389/fchem.2026.1914886","in","core","computational_discovery","","yes","DDA; traceable multi-agent framework running structure-based drug design and downstream evaluation workflows - false negative, domain vocabulary did not score the computational chemistry tools it drives"
"doi:10.5281/zenodo.20547011","out","","optimisation_uq","not-agentic","yes",""
"doi:10.48550/arxiv.2607.05868","out","","simulation_general","not-agentic","yes",""
"doi:10.1080/17460441.2025.2507376","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.3389/fnuen.2025.1654080","out","","simulation_general","not-agentic","yes",""
"doi:10.1021/jacs.5c20630","out","","optimisation_uq","not-agentic","yes",""
"doi:10.48550/arxiv.2609.00527","out","","simulation_general","not-agentic","yes",""
"doi:10.3389/frbhe.2024.1503793","out","","optimisation_uq","not-agentic","yes",""
"doi:10.48550/arxiv.2505.07473","out","","software_engineering","periphery","yes",""
"doi:10.1016/j.inffus.2024.102259","out","","simulation_general","no-abstract-untriageable","yes",""
"arxiv:2603.26664","out","","software_engineering","periphery","yes",""
"doi:10.1007/s11223-025-00796-z","out","","simulation_general","no-abstract-untriageable","yes",""
"doi:10.3389/fpsyg.2026.1817687","out","","simulation_orchestration","no-simulation-target","yes",""
"doi:10.3390/app16115631","out","","solver_control","not-agentic","yes",""
"doi:10.1093/ije/dyaf200","out","","scientific_computing","not-agentic","yes",""
"doi:10.1016/j.fuel.2025.134868","out","","computational_discovery","no-abstract-untriageable","yes",""
"doi:10.13182/xyz-46782","out","","energy_systems","no-abstract-untriageable","yes",""
"doi:10.9734/bpi/fraps/v4/19059d","out","","computational_discovery","not-agentic","yes",""
"doi:10.1016/j.ces.2025.123030","out","","solver_control","no-abstract-untriageable","yes",""
"doi:10.63282/3117-5481/aijcst-v5i6p104","out","","scientific_computing","not-agentic","yes",""
"doi:10.1016/j.grets.2024.100154","out","","solver_control","not-agentic","yes",""
"arxiv:2606.13192","out","","interface_agents","periphery","yes",""
"doi:10.5281/zenodo.18015307","out","","optimisation_uq","not-agentic","yes",""
"doi:10.5281/zenodo.22679887","out","","simulation_general","not-agentic","yes",""
"doi:10.1007/978-3-031-85470-5_1","out","","simulation_general","no-abstract-untriageable","yes",""
"doi:10.5281/zenodo.18729495","out","","computational_discovery","no-simulation-target","yes",""
"doi:10.1038/s41467-025-63694-7","out","","computational_discovery","not-agentic","yes",""
"doi:10.47363/jaicc/icadccs2026/2026(5)8","out","","software_engineering","periphery","yes",""
"doi:10.1109/iros58592.2024.10801908","out","","solver_control","not-agentic","yes",""
"doi:10.1016/b978-0-443-29118-0.00019-0","out","","solver_control","no-abstract-untriageable","yes",""
"doi:10.48550/arxiv.2406.01804","out","","solver_control","not-agentic","yes",""
"doi:10.1080/00207721.2024.2367074","out","","solver_control","not-agentic","yes",""
"doi:10.4040/jkan.25180","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.48550/arxiv.2311.03374","out","","software_engineering","periphery","yes",""
"doi:10.48175/ijarsct-29857","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.18653/v1/2025.findings-emnlp.487","out","","science_of_science","periphery","yes",""
"doi:10.1149/ma2024-02694820mtgabs","out","","optimisation_uq","not-agentic","yes",""
"arxiv:2601.05567","out","","simulation_general","not-agentic","yes",""
"doi:10.2172/1973862","out","","lab_automation","periphery","yes",""
"doi:10.21863/ijkbcs/2026.14.1.004","out","","software_engineering","periphery","yes",""
"doi:10.48550/arxiv.2512.10398","out","","software_engineering","periphery","yes",""
"doi:10.1021/acs.jchemed.4c00034","out","","science_of_science","periphery","yes",""
"doi:10.1051/e3sconf/202454201002","out","","solver_control","not-agentic","yes",""
"doi:10.1021/acs.orglett.5c02613","out","","optimisation_uq","not-agentic","yes",""
"arxiv:2607.05659","out","","software_engineering","periphery","yes",""
"doi:10.1145/3597503.3639223","out","","software_engineering","periphery","yes",""
"doi:10.1109/icaie64856.2025.11158088","out","","science_of_science","periphery","yes",""
"doi:10.7753/ijcatr1406.1003","out","","science_of_science","periphery","yes",""
"doi:10.48448/6njr-jz63","out","","interface_agents","periphery","yes",""
"doi:10.1109/tase.2024.3446862","out","","solver_control","not-agentic","yes",""
"doi:10.5281/zenodo.21110111","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.1016/j.vas.2026.100702","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.48550/arxiv.2505.10852","in","context","computational_discovery","","yes","MatTools; benchmark of LLM proficiency with physics-based materials science tools - false negative on the same line as the admitted CFD and FEA benchmarks"
"doi:10.48550/arxiv.2506.06657","out","","optimisation_uq","not-agentic","yes",""
"doi:10.63125/mx0k6019","out","","interface_agents","periphery","yes",""
"arxiv:2606.01385","out","","software_engineering","periphery","yes",""
"doi:10.48550/arxiv.2608.22967","out","","optimisation_uq","not-agentic","yes",""
"doi:10.3390/biology15030212","out","","optimisation_uq","not-agentic","yes",""
"doi:10.2139/ssrn.5985558","out","","simulation_general","no-abstract-untriageable","yes",""
"title:dirbtiniointelektotechnologijomispagrstointelektinioprograminioagentoskirtoautomatizuotaminiatinklionaryklsvaldymuikrima","out","","interface_agents","periphery","yes",""
"doi:10.5753/washes.2026.21003","out","","software_engineering","periphery","yes",""
"doi:10.1109/urtc68753.2025.11533101","out","","lab_automation","periphery","yes",""
"doi:10.24435/materialscloud:gz-mt","out","","computational_discovery","not-agentic","yes",""
"arxiv:2604.20759","out","","scientific_computing","not-agentic","yes",""
"doi:10.48550/arxiv.2608.21208","out","","software_engineering","periphery","yes",""
"arxiv:2608.25392","out","","computational_discovery","not-agentic","yes",""
"arxiv:2607.02440","out","","simulation_general","no-simulation-target","yes",""
"doi:10.1049/icp.2025.2589","out","","science_of_science","no-abstract-untriageable","yes",""
"doi:10.3390/app16146863","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.1016/j.rineng.2025.108332","out","","solver_control","not-agentic","yes",""
"doi:10.36227/techrxiv.174613328.82961968/v1","out","","simulation_general","not-agentic","yes",""
"doi:10.1287/mnsc.2026.00184","out","","science_of_science","periphery","yes",""
"doi:10.20944/preprints202606.0132.v1","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.1177/21925682261481450","out","","simulation_general","not-agentic","yes",""
"doi:10.5281/zenodo.21923296","out","","solver_control","no-simulation-target","yes",""
"arxiv:2507.03802","out","","lab_automation","periphery","yes",""
"doi:10.1109/cbase64041.2024.10824407","out","","software_engineering","periphery","yes",""
"doi:10.1051/epjconf/202636702001/pdf","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.48550/arxiv.2306.13104","out","","optimisation_uq","not-agentic","yes",""
"doi:10.1016/j.molstruc.2025.142294","out","","simulation_general","no-abstract-untriageable","yes",""
"doi:10.1109/iset61814.2024.00019","out","","software_engineering","periphery","yes",""
"doi:10.5194/egusphere-egu25-4065","out","","scientific_computing","not-agentic","yes",""
"doi:10.1016/j.ijmecsci.2025.110208","out","","simulation_general","no-abstract-untriageable","yes",""
"arxiv:2502.10477","out","","simulation_general","not-agentic","yes",""
"doi:10.1080/07294360.2023.2192465","out","","science_of_science","periphery","yes",""
"doi:10.1007/978-3-032-03769-5_44","out","","science_of_science","no-abstract-untriageable","yes",""
"doi:10.1007/978-3-032-16974-7_2","out","","simulation_orchestration","no-abstract-untriageable","yes",""
"doi:10.48550/arxiv.2604.16348","out","","simulation_orchestration","no-simulation-target","yes",""
"doi:10.1109/tgcn.2023.3274248","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.1016/j.pecs.2023.101076","out","","simulation_general","no-abstract-untriageable","yes",""
"doi:10.1016/j.caeo.2026.100374","out","","science_of_science","periphery","yes",""
"doi:10.1145/3583740.3626806","out","","simulation_orchestration","not-agentic","yes",""
"arxiv:2508.16641","out","","optimisation_uq","not-agentic","yes",""
"doi:10.3389/frsen.2026.1931394","out","","optimisation_uq","not-agentic","yes",""
"doi:10.1145/3799990","out","","software_engineering","periphery","yes",""
"doi:10.21203/rs.3.rs-9369303/v1","out","","simulation_general","no-abstract-untriageable","yes",""
"doi:10.5281/zenodo.19151384","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.1097/corr.0000000000002995","out","","simulation_general","not-agentic","yes",""
"doi:10.1007/s00193-024-01180-7","out","","solver_control","not-agentic","yes",""
"doi:10.1109/access.2025.3605803","in","core","simulation_orchestration","","yes","found_via: harvest. LLM agent driving Ansys HFSS through PyAEDT for QFN package modelling; re-read in v0.2 from the IEEE PDF in the local store, which makes the equations and limitations legible"
"doi:10.3389/fdata.2024.1505284","out","","science_of_science","periphery","yes",""
"doi:10.5220/0014403000004052","out","","science_of_science","periphery","yes",""
"doi:10.70777/agi.v1i1.10881","out","","science_of_science","periphery","yes",""
"doi:10.1145/3726302.3730262","out","","software_engineering","periphery","yes",""
"doi:10.54691/czaf4b21","out","","optimisation_uq","not-agentic","yes",""
"doi:10.1109/ojcoms.2026.3683716","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.1186/s12883-025-04071-1","out","","science_of_science","periphery","yes",""
"doi:10.65237/2336-3630-2026-6(3)-12","out","","software_engineering","periphery","yes",""
"arxiv:2303.08819","out","","simulation_general","not-agentic","yes",""
"doi:10.3389/frai.2026.1873681","out","","simulation_orchestration","not-agentic","yes",""
"doi:10.1007/s00894-024-06156-z","out","","computational_discovery","no-abstract-untriageable","yes",""
"doi:10.1016/j.vacuum.2024.113610","out","","simulation_general","no-abstract-untriageable","yes",""
"doi:10.1016/j.ins.2024.120396","out","","simulation_general","no-abstract-untriageable","yes",""
"doi:10.33263/briac136.528","out","","computational_discovery","not-agentic","yes",""
"doi:10.1016/j.jsv.2025.119454","out","","solver_control","not-agentic","yes",""
"doi:10.48550/arxiv.2607.20517","out","","optimisation_uq","not-agentic","yes",""
"doi:10.23919/acc55779.2023.10156150","out","","solver_control","not-agentic","yes",""
"arxiv:2602.20683","in","core","energy_systems","","no","found_via: grey. Grid-Mind; LLM orchestrating multi-fidelity power system studies through an eleven-tool registry"
"title:aspenplusmcpanmcpserveroftypedschemaconstrainedtoolsovertheaspenpluscomapi","in","core","simulation_orchestration","","no","found_via: grey. 42 typed MCP tools over the Aspen Plus COM API with an evaluation harness against raw code generation"
"title:mcpsolvermodelcontextprotocolserverforconstraintsolvingsatmaxsatsmtcpaspdp","in","core","optimisation_uq","","no","found_via: grey. MCP server exposing six solver backends with a benchmark harness over CP-Bench and ASP-Bench"
"title:openfoammcpopenfoammcpserverforreadingandmodifyingopenfoamconfigurationfiles","in","context","solver_control","","no","found_via: grey. MCP server reading and modifying OpenFOAM dictionaries; tests and examples but no agent-level evaluation"
"title:runspecspectreaiagenticgenerationanditerationofopmflowreservoirsimulationdecks","in","context","geoenergy_subsurface","","no","found_via: grey. Commercial platform generating OPM Flow decks from natural language; no evaluation published"
"title:247simulationloopshowagenticaikeepssubsurfaceengineeringmoving","in","core","geoenergy_subsurface","","no","found_via: grey. Vendor technical blog describing an orchestrator plus simulation and workflow agents over OPM Flow, with a Brugge benchmark case study and explicit self-healing on convergence failure"
"title:synopsyslaunchesansys2026r1meshagentdiscoveryvalidationagentandengineeringcopilot","in","context","simulation_orchestration","","no","found_via: grey. Vendor announcement naming a Mesh Agent, a Discovery Validation Agent and an Engineering Copilot; no evaluation given"
"title:automaticbuildingenergymodeldevelopmentanddebuggingusinglargelanguagemodelsagenticworkflow","in","core","simulation_orchestration","","no","found_via: grey. Four-agent workflow generating and debugging EnergyPlus IDF models, evaluated on a named NREL building against three baselines; publisher version read from the local store in v0.2, confirming Energy and Buildings 327 (2025) 115116, quotes verified unchanged"
"arxiv:2607.18557","in","core","geoenergy_subsurface","","no","found_via: snowball. Agents4GEOS; 52 MCP tools over the GEOS multi-physics simulator; below the triage cut at domain_score 2; system_id shared with 01 run"
"doi:10.1039/d5dd00435g","in","core","computational_discovery","","no","found_via: snowball. Multi-agent AutoGen/AG2 system driving LAMMPS on HPC with Atomsk, Phonopy and OVITO; promoted back to core in v0.2 after the version of record was read from the local PDF store"
"doi:10.1016/j.softx.2025.102367","in","core","simulation_orchestration","","no","found_via: snowball. EnergyPlus-MCP; model-context-protocol server for building energy modelling; below the triage cut at domain_score 1; publisher version read from the local store in v0.2 rather than the OSTI deposit, quotes verified unchanged"
"doi:10.26868/30680611.2026.1305","in","core","simulation_orchestration","","no","found_via: snowball. Eppy-LLM; agentic workflow for language-driven EnergyPlus modelling and optimisation; below the triage cut at domain_score 2"
"doi:10.1080/19401493.2026.2653969","in","core","simulation_orchestration","","no","found_via: harvest. MCP-mediated EnergyPlus workflow on the NREL iUnit; re-read in v0.2 from the publisher PDF in the local store, which makes the token and sensitivity tables quotable"
"doi:10.1016/j.enbuild.2024.114788","in","context","simulation_orchestration","","no","found_via: snowball. exploration and case studies of LLMs in building energy modelling; below the triage cut at domain_score 1"
"doi:10.2139/ssrn.7333555","in","core","simulation_orchestration","","no","found_via: snowball. Three-agent orchestrator/diagnosis/tuning system driving EnergyPlus through Optuna TPE for meter-free UBEM calibration on six named Purdue buildings; promoted back to core in v0.2 after the preprint PDF was read from the local store"
"doi:10.48550/arxiv.2512.01392","out","","energy_systems","not-agentic","no","found_via: grey. RE-LLM; LLMs generate narrative over a classical scenario-analysis and optimisation workflow, nothing plans or calls tools"
